,edit_count,sentiment,neg_sentiment
2013-06-22,5.4,0.6005715511568152,0.0
2013-06-23,5.266666666666667,0.6006909293261928,0.0
2013-06-24,5.1,0.5682484696634374,0.0
2013-06-25,3.566666666666667,0.5378840955596841,0.0
2013-06-26,2.8,0.5390687994420271,0.0
2013-06-27,2.8,0.5390687994420271,0.0
2013-06-28,2.7,0.5070343009888868,0.0
2013-06-29,2.7,0.5070343009888868,0.0
2013-06-30,2.7,0.5070343009888868,0.0
2013-07-01,2.3666666666666667,0.5084764330211656,0.0
2013-07-02,2.1,0.4770171678188817,0.0
2013-07-03,2.0,0.44457734586033987,0.0
2013-07-04,1.8666666666666667,0.44521401264128235,0.0
2013-07-05,1.7333333333333334,0.4452273115633972,0.0
2013-07-06,1.5,0.4133457600479088,0.0
2013-07-07,1.5333333333333334,0.4133147378171247,0.0
2013-07-08,1.6,0.4451904971802991,0.0
2013-07-09,1.6666666666666667,0.4780799696251513,0.0
2013-07-10,1.6,0.4450640985771777,0.0
2013-07-11,1.6,0.45044201805241524,0.0
2013-07-12,1.4666666666666666,0.4489310625597598,0.0
2013-07-13,1.4,0.41677596801566696,0.0
2013-07-14,1.2666666666666666,0.4188625414574903,0.0
2013-07-15,1.2666666666666666,0.4188625414574903,0.0
2013-07-16,1.3,0.45143837128130215,0.0
2013-07-17,1.2666666666666666,0.41819273227500536,0.0
2013-07-18,1.2666666666666666,0.41819273227500536,0.0
2013-07-19,1.3,0.4515054741903903,0.0
2013-07-20,1.3,0.4515054741903903,0.0
2013-07-21,1.3,0.4515054741903903,0.0
2013-07-22,1.1666666666666667,0.4211145410343768,0.0
2013-07-23,1.1666666666666667,0.4215187797352435,0.0
2013-07-24,1.1666666666666667,0.4215187797352435,0.0
2013-07-25,1.2,0.4533263732398313,0.0
2013-07-26,0.9333333333333333,0.42197822748668606,0.0
2013-07-27,1.1,0.45155835130858046,0.0
2013-07-28,1.1,0.45155835130858046,0.0
2013-07-29,1.1,0.45155835130858046,0.0
2013-07-30,1.1,0.45155835130858046,0.0
2013-07-31,1.2333333333333334,0.45163112897721547,0.0
2013-08-01,1.3666666666666667,0.4821434643770021,0.0
2013-08-02,1.3666666666666667,0.4821434643770021,0.0
2013-08-03,1.1333333333333333,0.44969598634375463,0.0
2013-08-04,1.0,0.4499367728829384,0.0
2013-08-05,1.0333333333333334,0.48252895623445513,0.0
2013-08-06,1.0,0.4810959334174792,0.0
2013-08-07,1.0,0.47795657962560656,0.0
2013-08-08,0.9666666666666667,0.47838493138551713,0.0
2013-08-09,0.9666666666666667,0.47838493138551713,0.0
2013-08-10,0.9333333333333333,0.4774020666877429,0.0
2013-08-11,0.9,0.447448501487573,0.0
2013-08-12,0.9,0.447448501487573,0.0
2013-08-13,0.9,0.4473811243971189,0.0
2013-08-14,1.0,0.4799980628821585,0.0
2013-08-15,1.2666666666666666,0.4797235660530903,0.0
2013-08-16,1.2666666666666666,0.4797235660530903,0.0
2013-08-17,1.3,0.5129869751908162,0.0
2013-08-18,1.2666666666666666,0.4796742332754312,0.0
2013-08-19,1.3666666666666667,0.5120463675370923,0.0
2013-08-20,1.6666666666666667,0.5444423169449524,0.0
2013-08-21,1.7,0.5693796784237579,0.0
2013-08-22,1.8,0.5679715097502426,0.0
2013-08-23,1.8666666666666667,0.600536853130217,0.0
2013-08-24,1.9333333333333333,0.6014925944032492,0.0
2013-08-25,1.9333333333333333,0.6014925944032492,0.0
2013-08-26,1.8,0.6043280096076152,0.0
2013-08-27,1.8,0.6043280096076152,0.0
2013-08-28,1.8,0.6043280096076152,0.0
2013-08-29,1.8,0.6043280096076152,0.0
2013-08-30,1.8,0.603457890274348,0.0
2013-08-31,1.7,0.6055510996006154,0.0
2013-09-01,1.8333333333333333,0.6367765986146751,0.0
2013-09-02,1.8666666666666667,0.6700432204427542,0.0
2013-09-03,1.8666666666666667,0.6668841395002825,0.0
2013-09-04,1.8666666666666667,0.6675230555953803,0.0
2013-09-05,1.8333333333333333,0.6357697698694689,0.0
2013-09-06,1.7666666666666666,0.607033364298167,0.0
2013-09-07,1.7333333333333334,0.5737155400934043,0.0
2013-09-08,1.7333333333333334,0.5737155400934043,0.0
2013-09-09,1.7,0.5418063643795473,0.0
2013-09-10,1.7,0.5418063643795473,0.0
2013-09-11,1.7,0.5418063643795473,0.0
2013-09-12,1.6666666666666667,0.5088438295545401,0.0
2013-09-13,1.5666666666666667,0.4762268910695005,0.0
2013-09-14,1.2666666666666666,0.4439255580747569,0.0
2013-09-15,1.2666666666666666,0.4439255580747569,0.0
2013-09-16,1.2666666666666666,0.44396643692696536,0.0
2013-09-17,1.2666666666666666,0.44396643692696536,0.0
2013-09-18,1.1666666666666667,0.4115943026653043,0.0
2013-09-19,0.8666666666666667,0.37919835325744417,0.0
2013-09-20,0.8333333333333334,0.3542609917786386,0.0
2013-09-21,0.7,0.322354155547089,0.0
2013-09-22,0.7666666666666667,0.3230534824397829,0.0
2013-09-23,0.6666666666666666,0.2902901476621628,0.0
2013-09-24,0.6666666666666666,0.2902901476621628,0.0
2013-09-25,0.6333333333333333,0.2578746086359024,0.0
2013-09-26,0.7,0.28851592799027764,0.0
2013-09-27,0.7,0.28851592799027764,0.0
2013-09-28,0.7333333333333333,0.32124904453754427,0.0
2013-09-29,0.5666666666666667,0.2890816559394201,0.0
2013-09-30,0.5333333333333333,0.25647611121336616,0.0
2013-10-01,0.43333333333333335,0.250187973678112,0.0
2013-10-02,0.43333333333333335,0.2495331491033236,0.0
2013-10-03,0.5666666666666667,0.2506788414385584,0.0
2013-10-04,0.5333333333333333,0.2174477419919438,0.0
2013-10-05,0.8333333333333334,0.24982612767705212,0.0
2013-10-06,1.1333333333333333,0.28249376432763207,0.0
2013-10-07,1.1333333333333333,0.28249376432763207,0.0
2013-10-08,1.1333333333333333,0.28249376432763207,0.0
2013-10-09,1.1333333333333333,0.28249376432763207,0.0
2013-10-10,1.1333333333333333,0.28249376432763207,0.0
2013-10-11,1.1333333333333333,0.28249376432763207,0.0
2013-10-12,1.1333333333333333,0.28249376432763207,0.0
2013-10-13,1.1333333333333333,0.28249376432763207,0.0
2013-10-14,1.1333333333333333,0.28249376432763207,0.0
2013-10-15,1.4,0.3136493999924925,0.0
2013-10-16,1.3666666666666667,0.2803451120025582,0.0
2013-10-17,1.3666666666666667,0.2803451120025582,0.0
2013-10-18,1.8,0.3119990613916491,0.0
2013-10-19,1.9666666666666666,0.34137967813600845,0.0
2013-10-20,2.3333333333333335,0.37425477294713005,0.0
2013-10-21,3.6333333333333333,0.40499377168014516,0.0
2013-10-22,3.7333333333333334,0.40453344834356664,0.0
2013-10-23,4.3,0.435937549374066,0.0
2013-10-24,4.733333333333333,0.46753184291951994,0.0
2013-10-25,4.733333333333333,0.46753184291951994,0.0
2013-10-26,4.933333333333334,0.46909112824234506,0.0
2013-10-27,5.3,0.5007177568074108,0.0
2013-10-28,5.433333333333334,0.49993673012614664,0.0
2013-10-29,5.933333333333334,0.5319376587135303,0.0
2013-10-30,6.7,0.5631178507037884,0.0
2013-10-31,6.966666666666667,0.5708587946654616,0.0
2013-11-01,7.0,0.5714277587494511,0.0
2013-11-02,7.533333333333333,0.5732054980455069,0.0
2013-11-03,7.7,0.6062677864092816,0.0
2013-11-04,7.933333333333334,0.6060823602364466,0.0
2013-11-05,7.8,0.6008737064508823,0.0
2013-11-06,7.866666666666666,0.6327738808699676,0.0
2013-11-07,8.033333333333333,0.6628437557924021,0.0
2013-11-08,8.466666666666667,0.6940441225462004,0.0
2013-11-09,8.6,0.7272800574196224,0.0
2013-11-10,8.866666666666667,0.7592625845961615,0.0
2013-11-11,9.0,0.7922302662822449,0.0
2013-11-12,9.1,0.82515939866432,0.0
2013-11-13,9.766666666666667,0.8569772211206798,0.0
2013-11-14,9.5,0.8258215854558194,0.0
2013-11-15,9.733333333333333,0.8580100134717554,0.0
2013-11-16,9.8,0.8906652406560511,0.0
2013-11-17,9.366666666666667,0.8590112912669601,0.0
2013-11-18,9.433333333333334,0.8620012375869035,0.0
2013-11-19,9.466666666666667,0.8608613101797977,0.0
2013-11-20,8.466666666666667,0.8606736136590385,0.0
2013-11-21,8.533333333333333,0.8606624983073565,0.0
2013-11-22,8.3,0.8600987426992841,0.0
2013-11-23,8.066666666666666,0.8599765824194313,0.0
2013-11-24,9.3,0.8908426923147079,0.0
2013-11-25,9.5,0.8913477135291931,0.0
2013-11-26,9.233333333333333,0.8926691570532167,0.0
2013-11-27,9.566666666666666,0.8916201062982456,0.0
2013-11-28,9.933333333333334,0.8899755256538255,0.0
2013-11-29,9.666666666666666,0.8910681926806218,0.0
2013-11-30,10.0,0.8899319369283484,0.0
2013-12-01,10.433333333333334,0.8878805323462188,0.0
2013-12-02,10.3,0.8879040744449449,0.0
2013-12-03,10.233333333333333,0.8873424193474072,0.0
2013-12-04,9.7,0.8551494598351338,0.0
2013-12-05,9.566666666666666,0.8609524019521891,0.0
2013-12-06,9.833333333333334,0.8603134073776423,0.0
2013-12-07,9.8,0.8630564695559361,0.0
2013-12-08,9.433333333333334,0.8646889677224361,0.0
2013-12-09,9.833333333333334,0.8642888937719467,0.0
2013-12-10,9.9,0.8611524814692937,0.0
2013-12-11,9.933333333333334,0.8580501660036844,0.0
2013-12-12,10.066666666666666,0.8555794365391081,0.0
2013-12-13,10.133333333333333,0.85449556655084,0.0
2013-12-14,10.666666666666666,0.8870230717847238,0.0
2013-12-15,11.133333333333333,0.8855193193525516,0.0
2013-12-16,11.833333333333334,0.8812980845472095,0.0
2013-12-17,13.0,0.9132301626930086,0.0
2013-12-18,14.166666666666666,0.9123750370405896,0.0
2013-12-19,15.2,0.911224630882804,0.0
2013-12-20,16.1,0.9122550625154464,0.0
2013-12-21,17.533333333333335,0.910874879895319,0.0
2013-12-22,17.466666666666665,0.9104262698080832,0.0
2013-12-23,18.133333333333333,0.9111992637496756,0.0
2013-12-24,17.733333333333334,0.9118721019929539,0.0
2013-12-25,18.433333333333334,0.9115875224264071,0.0
2013-12-26,19.133333333333333,0.9072163754858843,0.0
2013-12-27,19.433333333333334,0.9059547478283385,0.0
2013-12-28,19.333333333333332,0.9064748919572175,0.0
2013-12-29,19.066666666666666,0.9061625997787457,0.0
2013-12-30,18.866666666666667,0.9064579697593736,0.0
2013-12-31,18.966666666666665,0.9072932398021465,0.0
2014-01-01,18.9,0.9060393742532883,0.0
2014-01-02,18.966666666666665,0.9065056035066336,0.0
2014-01-03,19.7,0.9375046766218955,0.0
2014-01-04,20.366666666666667,0.9364339066155644,0.0
2014-01-05,20.6,0.9360087452819194,0.0
2014-01-06,20.7,0.9364377468743738,0.0
2014-01-07,23.0,0.9354053162132574,0.0
2014-01-08,23.3,0.935298157199708,0.0
2014-01-09,23.3,0.9384570652887099,0.0
2014-01-10,24.633333333333333,0.9407985929184915,0.0
2014-01-11,25.266666666666666,0.9428935907498082,0.0
2014-01-12,24.933333333333334,0.9436549072557557,0.0
2014-01-13,24.566666666666666,0.9439859736307331,0.0
2014-01-14,24.133333333333333,0.9438332570342849,0.0
2014-01-15,23.633333333333333,0.9483248220004832,0.0
2014-01-16,23.1,0.946730693657685,0.0
2014-01-17,22.2,0.9478403311622172,0.0
2014-01-18,20.833333333333332,0.9504645649800866,0.0
2014-01-19,19.8,0.9511661841460016,0.0
2014-01-20,18.633333333333333,0.9511173685352801,0.0
2014-01-21,19.233333333333334,0.952249279270496,0.0
2014-01-22,18.633333333333333,0.9523412538605651,0.0
2014-01-23,18.1,0.9514498115969973,0.0
2014-01-24,17.066666666666666,0.9509622413026851,0.0
2014-01-25,16.733333333333334,0.9551951044266129,0.0
2014-01-26,16.033333333333335,0.95830362134159,0.0
2014-01-27,15.9,0.957976828024108,0.0
2014-01-28,17.133333333333333,0.957617661949225,0.0
2014-01-29,17.9,0.956632895587335,0.0
2014-01-30,17.966666666666665,0.9570226930872214,0.0
2014-01-31,17.666666666666668,0.9585228479769866,0.0
2014-02-01,17.6,0.9565910391874154,0.0
2014-02-02,16.933333333333334,0.9582542643541409,0.0
2014-02-03,16.3,0.9574907391671178,0.0
2014-02-04,15.866666666666667,0.9597829092066966,0.0
2014-02-05,15.833333333333334,0.9594564252852975,0.0
2014-02-06,13.933333333333334,0.9582135218606769,0.0
2014-02-07,13.2,0.9583702574928316,0.0
2014-02-08,13.266666666666667,0.956451861470247,0.0
2014-02-09,11.966666666666667,0.9568988911182507,0.0
2014-02-10,11.266666666666667,0.9549352703822019,0.0
2014-02-11,11.4,0.956004446993175,0.0
2014-02-12,11.533333333333333,0.9562245712731863,0.0
2014-02-13,11.633333333333333,0.9576499319356538,0.0
2014-02-14,11.666666666666666,0.9559401703547187,0.0
2014-02-15,11.133333333333333,0.9588501324818018,0.0
2014-02-16,10.833333333333334,0.9594382127025541,0.0
2014-02-17,10.9,0.9594159096378899,0.0
2014-02-18,10.733333333333333,0.9271325566270766,0.0
2014-02-19,10.266666666666667,0.9273412546161726,0.0
2014-02-20,9.4,0.8958176085457656,0.0
2014-02-21,9.233333333333333,0.8967017164600014,0.0
2014-02-22,9.0,0.8988387013690237,0.0
2014-02-23,8.9,0.8992636074837609,0.0
2014-02-24,8.466666666666667,0.8994708644707423,0.0
2014-02-25,8.733333333333333,0.8994126875679327,0.0
2014-02-26,8.366666666666667,0.9017408381043401,0.0
2014-02-27,6.966666666666667,0.9034428004651702,0.0
2014-02-28,5.866666666666666,0.9056155999839851,0.0
2014-03-01,6.166666666666667,0.9053330382357927,0.0
2014-03-02,6.266666666666667,0.905799841292646,0.0
2014-03-03,6.433333333333334,0.9069766095856294,0.0
2014-03-04,6.833333333333333,0.9044071715652411,0.0
2014-03-05,7.7,0.90526717150575,0.0
2014-03-06,8.433333333333334,0.904366772164717,0.0
2014-03-07,8.8,0.9024565192468912,0.0
2014-03-08,9.166666666666666,0.9031593910123004,0.0
2014-03-09,9.466666666666667,0.9012398555475897,0.0
2014-03-10,9.666666666666666,0.9040527063540379,0.0
2014-03-11,10.433333333333334,0.9034673707810206,0.0
2014-03-12,10.866666666666667,0.9040226176065919,0.0
2014-03-13,10.966666666666667,0.9025388655509428,0.0
2014-03-14,10.933333333333334,0.9014797927826961,0.0
2014-03-15,10.8,0.9008775294414778,0.0
2014-03-16,10.533333333333333,0.9029817135833432,0.0
2014-03-17,10.833333333333334,0.9007860574493205,0.0
2014-03-18,11.133333333333333,0.8994689676532542,0.0
2014-03-19,11.666666666666666,0.8975253134339448,0.0
2014-03-20,12.5,0.929800039506892,0.0
2014-03-21,13.033333333333333,0.9301126590020049,0.0
2014-03-22,13.433333333333334,0.9615705863283662,0.0
2014-03-23,14.133333333333333,0.9600588342196335,0.0
2014-03-24,14.1,0.9595019212014068,0.0
2014-03-25,14.666666666666666,0.9580361710192904,0.0
2014-03-26,15.0,0.9558233290750293,0.0
2014-03-27,14.933333333333334,0.952625102019483,0.0
2014-03-28,16.1,0.9502316833708057,0.0
2014-03-29,16.566666666666666,0.9484401692870625,0.0
2014-03-30,17.733333333333334,0.9468315681094175,0.0
2014-03-31,17.5,0.9474116131266221,0.0
2014-04-01,18.133333333333333,0.9451633647098201,0.0
2014-04-02,19.633333333333333,0.9444109970448247,0.0
2014-04-03,19.466666666666665,0.944945548607911,0.0
2014-04-04,19.733333333333334,0.9443083077817735,0.0
2014-04-05,18.9,0.9453913889018734,0.0
2014-04-06,18.4,0.9468761732689112,0.0
2014-04-07,18.0,0.9468653431966548,0.0
2014-04-08,17.866666666666667,0.946760673052865,0.0
2014-04-09,17.8,0.9455124425988705,0.0
2014-04-10,17.033333333333335,0.9397071681657674,0.0
2014-04-11,16.7,0.937587687292068,0.0
2014-04-12,16.3,0.938215315731419,0.0
2014-04-13,16.533333333333335,0.9384925933599998,0.0
2014-04-14,16.566666666666666,0.9402615637075858,0.0
2014-04-15,17.433333333333334,0.9385185067421229,0.0
2014-04-16,18.6,0.9393210855280045,0.0
2014-04-17,18.766666666666666,0.9381303196636853,0.0
2014-04-18,22.066666666666666,0.9388779305185208,0.0
2014-04-19,23.3,0.9387511519441206,0.0
2014-04-20,23.6,0.9381601303173065,0.0
2014-04-21,24.4,0.9385200059985301,0.0
2014-04-22,23.866666666666667,0.9384129226116851,0.0
2014-04-23,24.1,0.93555360832895,0.0
2014-04-24,24.266666666666666,0.9374319598299786,0.0
2014-04-25,24.266666666666666,0.9368938453039235,0.0
2014-04-26,24.333333333333332,0.9369497059140441,0.0
2014-04-27,23.433333333333334,0.939001409271579,0.0
2014-04-28,23.133333333333333,0.9387873132015334,0.0
2014-04-29,22.133333333333333,0.935699375252014,0.0
2014-04-30,21.433333333333334,0.9362691595320397,0.0
2014-05-01,21.5,0.9376807180600515,0.0
2014-05-02,20.633333333333333,0.9383895794393884,0.0
2014-05-03,20.333333333333332,0.9077621676147029,0.0
2014-05-04,19.366666666666667,0.9081784043521206,0.0
2014-05-05,19.833333333333332,0.9077321872920314,0.0
2014-05-06,19.933333333333334,0.9081980589837353,0.0
2014-05-07,20.4,0.9074324236459237,0.0
2014-05-08,20.9,0.9085267048550437,0.0
2014-05-09,21.133333333333333,0.9095092457333086,0.0
2014-05-10,21.833333333333332,0.9146267509702167,0.0
2014-05-11,22.166666666666668,0.9174106981322709,0.0
2014-05-12,22.5,0.9186437012016436,0.0
2014-05-13,22.366666666666667,0.9184399047210025,0.0
2014-05-14,22.333333333333332,0.9166640954500074,0.0
2014-05-15,21.6,0.9179355795394938,0.0
2014-05-16,20.366666666666667,0.9162751824613653,0.0
2014-05-17,19.9,0.9159238506644543,0.0
2014-05-18,16.1,0.9143654676290615,0.0
2014-05-19,14.433333333333334,0.9132034993696603,0.0
2014-05-20,13.766666666666667,0.9125792049680259,0.0
2014-05-21,13.9,0.9120875040781384,0.0
2014-05-22,13.633333333333333,0.8804851298622176,0.0
2014-05-23,13.366666666666667,0.8511168663791702,0.0
2014-05-24,12.6,0.8183458829146942,0.0
2014-05-25,12.366666666666667,0.8211077753472105,0.0
2014-05-26,12.533333333333333,0.8236284710145856,0.0
2014-05-27,12.766666666666667,0.8237440254974101,0.0
2014-05-28,12.533333333333333,0.7924462725266693,0.0
2014-05-29,12.4,0.7948201365316786,0.0
2014-05-30,12.6,0.7930514722965182,0.0
2014-05-31,11.766666666666667,0.7939083772330385,0.0
2014-06-01,11.3,0.7936929879358195,0.0
2014-06-02,11.566666666666666,0.8229497311284922,0.0
2014-06-03,11.733333333333333,0.8221828399347239,0.0
2014-06-04,11.7,0.8206719420315086,0.0
2014-06-05,11.533333333333333,0.7877160841188092,0.0
2014-06-06,10.7,0.7862039987943571,0.0
2014-06-07,10.0,0.7852491792913192,0.0
2014-06-08,9.566666666666666,0.7851135372171626,0.0
2014-06-09,8.8,0.7861420407499256,0.0
2014-06-10,8.433333333333334,0.7848643706906709,0.0
2014-06-11,8.1,0.7845110143880516,0.0
2014-06-12,7.866666666666666,0.7815389995978201,0.0
2014-06-13,8.0,0.7813188007652712,0.0
2014-06-14,7.833333333333333,0.7484703937351654,0.0
2014-06-15,7.966666666666667,0.7510897781772223,0.0
2014-06-16,7.8,0.7446877263972633,0.0
2014-06-17,7.7,0.7446681118994429,0.0
2014-06-18,7.5,0.7440381768997651,0.0
2014-06-19,7.266666666666667,0.7466057093099894,0.0
2014-06-20,6.233333333333333,0.7458738062051188,0.0
2014-06-21,6.266666666666667,0.7791482044525198,0.0
2014-06-22,6.266666666666667,0.7791482044525198,0.0
2014-06-23,6.3,0.8114970260130615,0.0
2014-06-24,6.266666666666667,0.811441730949672,0.0
2014-06-25,5.766666666666667,0.8126721493834176,0.0
2014-06-26,5.2,0.8108057963357749,0.0
2014-06-27,5.3,0.840554852039256,0.0
2014-06-28,5.166666666666667,0.8098520743356529,0.0
2014-06-29,5.033333333333333,0.8078380847622195,0.0
2014-06-30,5.0,0.8057465572472321,0.0
2014-07-01,5.133333333333334,0.8045822937783501,0.0
2014-07-02,4.966666666666667,0.8086242556072176,0.0
2014-07-03,4.666666666666667,0.8099078399767713,0.0
2014-07-04,4.666666666666667,0.8092807556874928,0.0
2014-07-05,5.1,0.842279666004547,0.0
2014-07-06,5.3,0.8458569932361131,0.0
2014-07-07,5.433333333333334,0.8461479278120417,0.0
2014-07-08,6.066666666666666,0.8427483872767068,0.0
2014-07-09,6.066666666666666,0.8412702899372355,0.0
2014-07-10,6.133333333333334,0.8392108500245608,0.0
2014-07-11,6.2,0.8385089297385033,0.0
2014-07-12,6.5,0.8376502251455662,0.0
2014-07-13,6.633333333333334,0.8377772053033798,0.0
2014-07-14,6.9,0.8695691555689463,0.0
2014-07-15,6.733333333333333,0.8692279679385655,0.0
2014-07-16,6.766666666666667,0.8775764756210479,0.0
2014-07-17,7.166666666666667,0.8797487785369843,0.0
2014-07-18,7.766666666666667,0.8802071434707134,0.0
2014-07-19,7.933333333333334,0.8780323130340069,0.0
2014-07-20,7.633333333333334,0.84743811402118,0.0
2014-07-21,7.733333333333333,0.8460588724751849,0.0
2014-07-22,7.733333333333333,0.8460588724751849,0.0
2014-07-23,8.566666666666666,0.8454620677493667,0.0
2014-07-24,8.5,0.8415463320012876,0.0
2014-07-25,8.766666666666667,0.8393643194256435,0.0
2014-07-26,8.7,0.83964250936954,0.0
2014-07-27,9.4,0.8410214005726786,0.0
2014-07-28,9.633333333333333,0.8702469319350304,0.0
2014-07-29,9.766666666666667,0.8716584397458955,0.0
2014-07-30,9.8,0.871979936139841,0.0
2014-07-31,9.3,0.8696983995396721,0.0
2014-08-01,9.633333333333333,0.8672872898721141,0.0
2014-08-02,9.6,0.8678213547743137,0.0
2014-08-03,9.533333333333333,0.86855774877853,0.0
2014-08-04,9.233333333333333,0.8636983213967455,0.0
2014-08-05,9.133333333333333,0.8637251390165461,0.0
2014-08-06,9.3,0.8636376022203712,0.0
2014-08-07,8.733333333333333,0.8654616711293184,0.0
2014-08-08,8.7,0.8649978670234009,0.0
2014-08-09,8.633333333333333,0.8680141119154908,0.0
2014-08-10,8.466666666666667,0.8691834369956737,0.0
2014-08-11,8.033333333333333,0.8409210521102769,0.0
2014-08-12,7.666666666666667,0.8400171274397927,0.0
2014-08-13,7.4,0.8082251771742262,0.0
2014-08-14,7.1,0.7757525428587354,0.0
2014-08-15,7.033333333333333,0.7434521192763406,0.0
2014-08-16,6.8,0.7401873246712216,0.0
2014-08-17,6.033333333333333,0.7425936040000182,0.0
2014-08-18,6.266666666666667,0.7441875926753558,0.0
2014-08-19,6.3,0.7763685496748167,0.0
2014-08-20,6.166666666666667,0.7444733929734109,0.0
2014-08-21,6.233333333333333,0.772630671868789,0.0
2014-08-22,5.4,0.7741996581532161,0.0
2014-08-23,5.366666666666666,0.745142707743009,0.0
2014-08-24,5.133333333333334,0.7468413226758817,0.0
2014-08-25,5.166666666666667,0.7457951291357854,0.0
2014-08-26,5.066666666666666,0.7442994070576436,0.0
2014-08-27,5.166666666666667,0.7465069473880763,0.0
2014-08-28,5.766666666666667,0.746108598375429,0.0
2014-08-29,5.7,0.7473905908042615,0.0
2014-08-30,5.666666666666667,0.7504560288761482,0.0
2014-08-31,5.6,0.751364809432607,0.0
2014-09-01,5.6,0.7514159859806111,0.0
2014-09-02,5.6,0.7519462383379351,0.0
2014-09-03,5.7,0.7530250504773099,0.0
2014-09-04,5.566666666666666,0.7403788363100329,0.0
2014-09-05,5.3,0.7423294457531965,0.0
2014-09-06,5.0,0.7445524387297031,0.0
2014-09-07,5.466666666666667,0.7449310348111563,0.0
2014-09-08,5.266666666666667,0.7462535000946865,0.0
2014-09-09,5.2,0.7421829861508553,0.0
2014-09-10,5.233333333333333,0.7739707174009826,0.0
2014-09-11,5.1,0.7436196433610465,0.0
2014-09-12,5.1,0.7436196433610465,0.0
2014-09-13,5.3,0.7762206409149778,0.0
2014-09-14,5.333333333333333,0.8095451626949917,0.0
2014-09-15,5.366666666666666,0.8107708230815314,0.0
2014-09-16,5.333333333333333,0.7775501345795376,0.0
2014-09-17,5.033333333333333,0.7771978104926514,0.0
2014-09-18,5.066666666666666,0.7777660166042414,0.0
2014-09-19,5.2,0.8053589229600993,0.0
2014-09-20,5.2,0.8091922824400034,0.0
2014-09-21,5.233333333333333,0.804961846750713,0.0
2014-09-22,5.233333333333333,0.804961846750713,0.0
2014-09-23,5.3,0.805385618390378,0.0
2014-09-24,5.233333333333333,0.8086111241397625,0.0
2014-09-25,4.633333333333334,0.8106629847068857,0.0
2014-09-26,4.3,0.779229913014101,0.0
2014-09-27,3.533333333333333,0.7799511540114156,0.0
2014-09-28,3.4,0.7479494147677492,0.0
2014-09-29,4.466666666666667,0.7467860703965509,0.0
2014-09-30,4.766666666666667,0.7475012043416981,0.0
2014-10-01,5.166666666666667,0.7453048982095631,0.0
2014-10-02,4.833333333333333,0.7463973640937188,0.0
2014-10-03,4.8,0.7451844335563134,0.0
2014-10-04,4.8,0.7501920124855788,0.0
2014-10-05,5.166666666666667,0.7486382663264642,0.0
2014-10-06,5.233333333333333,0.7485741304041382,0.0
2014-10-07,4.8,0.7489068988700965,0.0
2014-10-08,4.9,0.7482889511923253,0.0
2014-10-09,5.033333333333333,0.752317942057079,0.0
2014-10-10,5.133333333333334,0.7522822845717528,0.0
2014-10-11,5.366666666666666,0.7808076168977337,0.0
2014-10-12,5.366666666666666,0.7808076168977337,0.0
2014-10-13,5.9,0.7798139949764352,0.0
2014-10-14,6.466666666666667,0.7774220238254013,0.0
2014-10-15,7.1,0.7795495131994089,0.0
2014-10-16,7.933333333333334,0.8107488311315377,0.0
2014-10-17,8.266666666666667,0.8097993588716303,0.0
2014-10-18,8.2,0.7770501957605794,0.0
2014-10-19,8.533333333333333,0.7815899151264714,0.0
2014-10-20,8.9,0.7814970253376481,0.0
2014-10-21,8.966666666666667,0.7840320153502938,0.0
2014-10-22,9.333333333333334,0.8156819943058805,0.0
2014-10-23,9.333333333333334,0.8153631973731833,0.0
2014-10-24,9.333333333333334,0.8146750365828458,0.0
2014-10-25,9.433333333333334,0.8161950931087121,0.0
2014-10-26,9.666666666666666,0.8471181979625692,0.0
2014-10-27,9.633333333333333,0.8492293408363332,0.0
2014-10-28,9.7,0.8820158919542302,0.0
2014-10-29,8.933333333333334,0.883628391894505,0.0
2014-10-30,8.766666666666667,0.8831937113134123,0.0
2014-10-31,8.833333333333334,0.8826965076383578,0.0
2014-11-01,9.433333333333334,0.8820010377622275,0.0
2014-11-02,10.433333333333334,0.884837186037497,0.0
2014-11-03,11.166666666666666,0.8923660455871713,0.0
2014-11-04,11.1,0.8918706492928803,0.0
2014-11-05,11.233333333333333,0.8919340569347504,0.0
2014-11-06,11.833333333333334,0.8905888926285143,0.0
2014-11-07,12.3,0.8907400529327074,0.0
2014-11-08,13.1,0.889732449989393,0.0
2014-11-09,13.933333333333334,0.8895546457029404,0.0
2014-11-10,14.033333333333333,0.8932813085828388,0.0
2014-11-11,14.366666666666667,0.9262350372189446,0.0
2014-11-12,14.033333333333333,0.9265793072652558,0.0
2014-11-13,13.966666666666667,0.9250154834212602,0.0
2014-11-14,13.3,0.9210096761405094,0.0
2014-11-15,12.933333333333334,0.9227536510929802,0.0
2014-11-16,12.7,0.9202035383175863,0.0
2014-11-17,12.933333333333334,0.9500624042258002,0.0
2014-11-18,12.9,0.9499564409332242,0.0
2014-11-19,12.6,0.9503537828035689,0.0
2014-11-20,12.7,0.9483001110830869,0.0
2014-11-21,12.8,0.948536774873063,0.0
2014-11-22,12.833333333333334,0.9440623302850376,0.0
2014-11-23,12.933333333333334,0.9438584367030115,0.0
2014-11-24,13.1,0.9421970334214913,0.0
2014-11-25,13.133333333333333,0.9415617275584401,0.0
2014-11-26,13.933333333333334,0.9411342308072908,0.0
2014-11-27,14.933333333333334,0.9383242255845331,0.0
2014-11-28,15.966666666666667,0.9385255756764518,0.0
